:START_ID(Authors),Title,Year,:END_ID(Authors),:TYPE
228,A Product Theorem for Markov Chains with Application to PF-Queueing Networks,2001,229,Collaborate
228,A Product Theorem for Markov Chains with Application to PF-Queueing Networks,2001,230,Collaborate
228,A Product Theorem for Markov Chains with Application to PF-Queueing Networks,2001,198,Collaborate
229,A Product Theorem for Markov Chains with Application to PF-Queueing Networks,2001,230,Collaborate
229,A Product Theorem for Markov Chains with Application to PF-Queueing Networks,2001,198,Collaborate
230,A Product Theorem for Markov Chains with Application to PF-Queueing Networks,2001,198,Collaborate
206,Generalized Coloring for Tree-like Graphs,1992,231,Collaborate
233,Ordered Binary Decision Diagrams in Electronic Design Automation,2002,196,Collaborate
210,Proximal Point Methods in Examples,1996,209,Collaborate
235,Lock-Keeper Technology - A New Network Security Solution,2003,236,Collaborate
235,Lock-Keeper Technology - A New Network Security Solution,2003,196,Collaborate
236,Lock-Keeper Technology - A New Network Security Solution,2003,196,Collaborate
238,Efficient Analysis and Manipulation of OBDDs can be Extended to Read-once-only Branching Programs,1992,196,Collaborate
198,On Product Connection Theorems for Markov Chains,2001,228,Collaborate
196,Speeding up Variable Reordering of OBDDs ,1996,197,Collaborate
239,Nonapproximability Results for Partially Observable Markov Decision Processes,2000,240,Collaborate
239,Nonapproximability Results for Partially Observable Markov Decision Processes,2000,241,Collaborate
240,Nonapproximability Results for Partially Observable Markov Decision Processes,2000,241,Collaborate
191,On Multiparity Games for Pointer Jumping,1995,192,Collaborate
222,Linearly Constrained Global Minimization of Functions with Concave Minorants,1996,243,Collaborate
244,Exact XML Type Checking in Polynomial Time.,2006,245,Collaborate
244,Exact XML Type Checking in Polynomial Time.,2006,213,Collaborate
245,Exact XML Type Checking in Polynomial Time.,2006,213,Collaborate
238,Analysis and Manipulation of Boolean Functions in Terms of Decision Graphs,1992,196,Collaborate
198,On Graph Models for Communicating Mobiles in Access Areas,2001,246,Collaborate
247,Convergence Rate of the Augmented Lagrangian SQP Method,1995,218,Collaborate
222,Convergent Outer Approximation Algorithms for Solving Unary Problems,1996,250,Collaborate
196,Function Decomposition and Synthesis Using Linear Sifting,1997,251,Collaborate
196,Function Decomposition and Synthesis Using Linear Sifting,1997,252,Collaborate
251,Function Decomposition and Synthesis Using Linear Sifting,1997,252,Collaborate
199,On the Algorithmic Complexity of Minkowski's Reconstruction Theorem,1995,253,Collaborate
222,An Integer Concave Minimization Approach for the Minimum Concave Cost Capacitated Flow Problem on Networks,1994,223,Collaborate
241,Complexity of Finite-Horizon Markov Decision process Problems.,1999,240,Collaborate
241,Complexity of Finite-Horizon Markov Decision process Problems.,1999,239,Collaborate
241,Complexity of Finite-Horizon Markov Decision process Problems.,1999,255,Collaborate
240,Complexity of Finite-Horizon Markov Decision process Problems.,1999,239,Collaborate
240,Complexity of Finite-Horizon Markov Decision process Problems.,1999,255,Collaborate
239,Complexity of Finite-Horizon Markov Decision process Problems.,1999,255,Collaborate
196,Upper and Lower Bounds for Certain Graph-Accessability-Problems on Bounded Alternating (omega)-Branching Programs,1992,256,Collaborate
238,Mod-2-OBDD's: A Generalization of OBDD's and EXOR-Sum-of-Products,1993,196,Collaborate
257,A Generic Background Dissemination Service for Mobile Ad-Hoc Networks,2004,258,Collaborate
257,A Generic Background Dissemination Service for Mobile Ad-Hoc Networks,2004,259,Collaborate
257,A Generic Background Dissemination Service for Mobile Ad-Hoc Networks,2004,260,Collaborate
258,A Generic Background Dissemination Service for Mobile Ad-Hoc Networks,2004,259,Collaborate
258,A Generic Background Dissemination Service for Mobile Ad-Hoc Networks,2004,260,Collaborate
259,A Generic Background Dissemination Service for Mobile Ad-Hoc Networks,2004,260,Collaborate
196,A Unifying Theoretical Background for Some BDD-based Data Structures,1994,197,Collaborate
210,Interior Proximal Method for Variational Inequalities: Case of Non-paramonotone Operators,2001,209,Collaborate
261,Parallel versus Sequential Task-Processing: A New Performance Model in Discrete Time,1996,262,Collaborate
261,Parallel versus Sequential Task-Processing: A New Performance Model in Discrete Time,1996,234,Collaborate
262,Parallel versus Sequential Task-Processing: A New Performance Model in Discrete Time,1996,234,Collaborate
222,A new Algorithm for Solving the General Quadratic Programming Problem,1993,223,Collaborate
222,Utility Function Programs and Optimization over the Efficient Set in Multiple Objective Decision Making,1996,223,Collaborate
263,Design and Implementation of a PHP-based Web Server for the Tele-Lab IT Security,2003,196,Collaborate
213,On the Expressiveness of Tree Set Operators,2002,264,Collaborate
222,A Decomposition Approach for the Global Minimization of Biconcave Functions over Polytopes,1993,223,Collaborate
195,One Step Further: Integrating Electronic Submission and the Reviewing Process,1999,196,Collaborate
196,On the Complexity of Constructing Optimal OBDD's,1994,197,Collaborate
196,tele-TASK - Teleteaching praxistauglich fr den Universittsalltag,2003,203,Collaborate
199,Cross-Positive Matrices Revisited,1993,200,Collaborate
199,Cross-Positive Matrices Revisited,1993,265,Collaborate
200,Cross-Positive Matrices Revisited,1993,265,Collaborate
266,Medizinische Bildverarbeitung - eine bersicht,2004,196,Collaborate
191,Symmetric Functions in AC,1993,267,Collaborate
268,Global Convergence of Inexact Reduced SQP Methods,1995,218,Collaborate
269,Quantization for Probability Measures with Respect to the Geometric Mean Error,2002,270,Collaborate
199,On the Complexity of some Basic Problems in Computational Convexity: II. Volume and mixed volumes,1994,200,Collaborate
199,Computational Complexity of Inner and Outer j-RADII of Polytopes in Finite-Dimensional Normed Spaces,1993,200,Collaborate
273,An Optimization Algorithm for the MAP/PH/K Queue with Heterogeneous Servers,2002,194,Collaborate
273,An Optimization Algorithm for the MAP/PH/K Queue with Heterogeneous Servers,2002,274,Collaborate
194,An Optimization Algorithm for the MAP/PH/K Queue with Heterogeneous Servers,2002,274,Collaborate
222,A Branch-and-Bound Decomposition Approach for Solving Quasiconvex-Concave Programs,1993,276,Collaborate
222,A Branch-and-Bound Decomposition Approach for Solving Quasiconvex-Concave Programs,1993,243,Collaborate
276,A Branch-and-Bound Decomposition Approach for Solving Quasiconvex-Concave Programs,1993,243,Collaborate
259,Distributed Script - A Mobile Application for Multi-hop Ad-hoc Networks,2006,277,Collaborate
259,Distributed Script - A Mobile Application for Multi-hop Ad-hoc Networks,2006,260,Collaborate
259,Distributed Script - A Mobile Application for Multi-hop Ad-hoc Networks,2006,278,Collaborate
277,Distributed Script - A Mobile Application for Multi-hop Ad-hoc Networks,2006,260,Collaborate
277,Distributed Script - A Mobile Application for Multi-hop Ad-hoc Networks,2006,278,Collaborate
260,Distributed Script - A Mobile Application for Multi-hop Ad-hoc Networks,2006,278,Collaborate
210,Proximal Methods in View of Interior-Point-Strategies,1995,209,Collaborate
217,An Indefinite Preconditioner for KKT Systems Arising in Optimal Control Problems,2000,218,Collaborate
280,Lagrange-Duality and Partitioning Techniques in Nonconvex Global Optimization,1996,222,Collaborate
281,On Helly's Theorem: Algorithms and Extensions,1996,199,Collaborate
282,Fast Generation of Random Permutations via Networks Simulation,1996,283,Collaborate
282,Fast Generation of Random Permutations via Networks Simulation,1996,284,Collaborate
282,Fast Generation of Random Permutations via Networks Simulation,1996,285,Collaborate
283,Fast Generation of Random Permutations via Networks Simulation,1996,284,Collaborate
283,Fast Generation of Random Permutations via Networks Simulation,1996,285,Collaborate
284,Fast Generation of Random Permutations via Networks Simulation,1996,285,Collaborate
196,Modular Partitioning for Improvement of Image Computation,2001,220,Collaborate
196,Linear Sifting of Decision Diagrams,1996,251,Collaborate
196,Linear Sifting of Decision Diagrams,1996,252,Collaborate
251,Linear Sifting of Decision Diagrams,1996,252,Collaborate
213,Interprocedural Invariants,2002,286,Collaborate
213,Interprocedural Invariants,2002,287,Collaborate
286,Interprocedural Invariants,2002,287,Collaborate
288,Locating Matches of Tree Patterns in Forests,1998,213,Collaborate
210,Stable Methods for Variational Inequalities with Set Valued Monotone Operators,1997,209,Collaborate
290,Structural Grbner Basis Detection,1996,291,Collaborate
292,Binary Decision Diagrams and the Multiple Variable Order Problem,1998,293,Collaborate
292,Binary Decision Diagrams and the Multiple Variable Order Problem,1998,196,Collaborate
292,Binary Decision Diagrams and the Multiple Variable Order Problem,1998,202,Collaborate
292,Binary Decision Diagrams and the Multiple Variable Order Problem,1998,197,Collaborate
292,Binary Decision Diagrams and the Multiple Variable Order Problem,1998,220,Collaborate
293,Binary Decision Diagrams and the Multiple Variable Order Problem,1998,196,Collaborate
293,Binary Decision Diagrams and the Multiple Variable Order Problem,1998,202,Collaborate
293,Binary Decision Diagrams and the Multiple Variable Order Problem,1998,197,Collaborate
293,Binary Decision Diagrams and the Multiple Variable Order Problem,1998,220,Collaborate
196,Binary Decision Diagrams and the Multiple Variable Order Problem,1998,202,Collaborate
196,Binary Decision Diagrams and the Multiple Variable Order Problem,1998,197,Collaborate
196,Binary Decision Diagrams and the Multiple Variable Order Problem,1998,220,Collaborate
202,Binary Decision Diagrams and the Multiple Variable Order Problem,1998,197,Collaborate
202,Binary Decision Diagrams and the Multiple Variable Order Problem,1998,220,Collaborate
197,Binary Decision Diagrams and the Multiple Variable Order Problem,1998,220,Collaborate
266,TI-jPACS - eine frei verfgbare leistungsfhige Plattform zur medizinischen Bildverarbeitung und -visualisierung,2004,196,Collaborate
199,Minkowski Addition of Polytopes: Computational Complexity and Applications to Grbner Bases,1992,290,Collaborate
294,Cascade: A Simple and Efficient Algorithm for Priority Queues,1994,262,Collaborate
295,On the Joint Distribution Functions of Order Statistics with Reference to Step-up Multiple Test Procedures,1993,296,Collaborate
295,On the Joint Distribution Functions of Order Statistics with Reference to Step-up Multiple Test Procedures,1993,248,Collaborate
296,On the Joint Distribution Functions of Order Statistics with Reference to Step-up Multiple Test Procedures,1993,248,Collaborate
297,Implement Role-Based Access Control with Attribute Certificates,2003,196,Collaborate
298,Method for Global Optimization of Class of Nonlinear Bilevel Programming Problems,2002,223,Collaborate
252,State Encodings and OBDD-Sizes,1996,196,Collaborate
300,Scheduling with Incompatible Jobs,1992,206,Collaborate
300,Scheduling with Incompatible Jobs,1992,301,Collaborate
206,Scheduling with Incompatible Jobs,1992,301,Collaborate
211,Trust Region Methods for Solving the Optimal Output Feedback Design Problem,2000,302,Collaborate
303,Succinct Solvers,2001,213,Collaborate
196,VisBDD - A Webbased Visualization Framework for OBDD Algorithms,2001,202,Collaborate
196,VisBDD - A Webbased Visualization Framework for OBDD Algorithms,2001,203,Collaborate
202,VisBDD - A Webbased Visualization Framework for OBDD Algorithms,2001,203,Collaborate
206,Approximation Algorithms for Register Allocation,1996,304,Collaborate
305,Probabilistic Verification of Multiple-Valued Functions,1999,202,Collaborate
222,A New LP-Bound in Multivariate Lipschitz Optimization: Application to Unconstrained and Linearly Constrained Problems and to Systems of Inequalities,1994,243,Collaborate
222,A New LP-Bound in Multivariate Lipschitz Optimization: Application to Unconstrained and Linearly Constrained Problems and to Systems of Inequalities,1994,223,Collaborate
243,A New LP-Bound in Multivariate Lipschitz Optimization: Application to Unconstrained and Linearly Constrained Problems and to Systems of Inequalities,1994,223,Collaborate
306,Stochastic Simulation of Markov Modulated Finite-Source Queues,1999,307,Collaborate
308,Two Program Comprehension Tools for Automatic Parallelization: A Comparative Study,1997,207,Collaborate
309,Scheduling of Virtual Connections in Fast Networks,1996,206,Collaborate
196,A Heuristic for (+)-OBDD Minimization,2001,202,Collaborate
207,Language Support for Synchronous Parallel Critical Sections,1995,213,Collaborate
196,Speeding Up Symbolic Model Checking by Accelerating Dynamic Variable Reordering,1999,220,Collaborate
238,Efficient Boolean Manipulation with OBDD's can be Extended to FBDD's,1993,196,Collaborate
209,Numerical Solution of Control Problems under Uncertainty and Perturbation of Input Data with Applications in Finance,2000,210,Collaborate
209,Numerical Solution of Control Problems under Uncertainty and Perturbation of Input Data with Applications in Finance,2000,275,Collaborate
209,Numerical Solution of Control Problems under Uncertainty and Perturbation of Input Data with Applications in Finance,2000,310,Collaborate
210,Numerical Solution of Control Problems under Uncertainty and Perturbation of Input Data with Applications in Finance,2000,275,Collaborate
210,Numerical Solution of Control Problems under Uncertainty and Perturbation of Input Data with Applications in Finance,2000,310,Collaborate
275,Numerical Solution of Control Problems under Uncertainty and Perturbation of Input Data with Applications in Finance,2000,310,Collaborate
208,A Branch and Bound Approach for Solving a Class of Generalized Semi-Infinite Programming Problems,1996,209,Collaborate
287,Polynomial Constants are Decidable,2002,213,Collaborate
311,On Generic One-Parametric Semi-Infinite Optimization,1995,312,Collaborate
238,Combinational Logic Verification with FBDDs,1993,196,Collaborate
